Category,Rating,Reviews,Type
VIDEO_PLAYERS,3.8,3965,Free
FAMILY,4.5,4656,Paid
GAME,3.7,80,Free
FAMILY,3.5,205,Free
GAME,4.1,155,Paid
GAME,3.9,168,Paid
FAMILY,4.1,413,Free
GAME,4.6,1475,Paid
FAMILY,4.4,148826,Free
COMMUNICATION,4.5,5150801,Free
COMMUNICATION,4.4,2473795,Free
PERSONALIZATION,4.6,354,Paid
FAMILY,4.0,1699,Free
TOOLS,4.4,11393,Free
COMMUNICATION,4.4,401530,Free
FAMILY,4.4,925,Paid
PRODUCTIVITY,4.0,736,Free
FAMILY,3.8,45,Paid
SHOPPING,3.9,671,Free
TOOLS,3.7,274,Free
SPORTS,4.2,6,Paid
GAME,4.1,140,Free
PRODUCTIVITY,4.3,30443,Free
BOOKS_AND_REFERENCE,4.3,22401,Free
PERSONALIZATION,4.1,324,Paid
PERSONALIZATION,4.4,14832,Free
LIFESTYLE,3.8,1140,Free
TOOLS,4.3,2059,Free
DATING,4.4,59,Free
SOCIAL,3.8,826,Free
PHOTOGRAPHY,4.5,180697,Free
FAMILY,3.8,589,Free
TOOLS,3.9,145,Free
GAME,4.0,428268,Free
COMMUNICATION,4.3,298041,Free
PHOTOGRAPHY,4.5,7590099,Free
PERSONALIZATION,4.4,38,Free
PERSONALIZATION,4.6,29,Paid
PERSONALIZATION,5.0,4,Paid
PERSONALIZATION,4.4,230,Paid
TOOLS,4.4,2026,Free
SOCIAL,4.2,86956,Free
PERSONALIZATION,4.0,13,Paid
PERSONALIZATION,4.2,35,Paid
PERSONALIZATION,4.6,5,Paid
TOOLS,4.1,1129,Paid
PERSONALIZATION,3.9,35,Free
PHOTOGRAPHY,4.6,108002,Free
PERSONALIZATION,4.4,8,Paid
PERSONALIZATION,3.9,213,Free
PERSONALIZATION,4.6,5,Paid
PERSONALIZATION,4.5,216,Free
PERSONALIZATION,3.0,12,Free
PERSONALIZATION,3.6,53,Free
PERSONALIZATION,4.4,147,Free
PERSONALIZATION,4.6,3062845,Free
TOOLS,4.3,1162,Free
PERSONALIZATION,5.0,1,Paid
PERSONALIZATION,4.5,16,Free
PERSONALIZATION,4.1,169,Free
PERSONALIZATION,4.1,720,Free
PERSONALIZATION,4.5,61,Free
PERSONALIZATION,4.8,24,Free
TOOLS,4.5,502,Free
TOOLS,4.0,164,Free
PERSONALIZATION,4.8,18,Paid
COMMUNICATION,3.7,21,Paid
PERSONALIZATION,4.5,189,Free
NEWS_AND_MAGAZINES,4.7,143,Paid
GAME,2.7,1486,Free
LIFESTYLE,2.9,6627,Free
FAMILY,4.2,69126,Free
PRODUCTIVITY,4.4,3031,Free
PERSONALIZATION,4.2,4383,Free
BUSINESS,3.4,24,Free
LIFESTYLE,2.6,680,Free
FAMILY,4.1,24668,Free
GAME,4.3,13788,Free
SOCIAL,4.5,313403,Free
GAME,4.2,26893,Free
FAMILY,4.4,591411,Free
PRODUCTIVITY,4.0,2194,Free
COMICS,4.4,2012,Free
FAMILY,4.1,41,Free
FAMILY,4.8,4,Paid
VIDEO_PLAYERS,2.2,32,Free
FAMILY,3.8,156,Free
TOOLS,3.1,657,Free
PHOTOGRAPHY,3.1,133,Free
TOOLS,3.8,4264,Free
MAPS_AND_NAVIGATION,3.8,114,Free
GAME,4.3,21107,Free
TOOLS,3.6,3642,Free
TOOLS,4.0,495971,Free
COMMUNICATION,4.4,697939,Free
BUSINESS,4.6,60,Free
TOOLS,4.5,2,Paid
FOOD_AND_DRINK,1.8,17,Free
FINANCE,4.7,460,Free
FAMILY,3.9,159,Free
MAPS_AND_NAVIGATION,4.4,75,Free
TOOLS,3.6,7357,Free
FAMILY,4.5,4443407,Free
FAMILY,4.4,944,Free
BOOKS_AND_REFERENCE,3.9,54,Free
FAMILY,3.9,8,Free
FAMILY,3.8,39,Free
FAMILY,4.2,5369,Free
FAMILY,4.1,135,Paid
FAMILY,4.4,1852,Free
FAMILY,4.4,6367,Free
BOOKS_AND_REFERENCE,5.0,4,Free
FAMILY,4.1,17,Free
TOOLS,4.5,259,Free
GAME,4.3,5682,Paid
FAMILY,3.9,169,Free
FAMILY,3.5,6,Free
FAMILY,3.2,513,Free
PRODUCTIVITY,3.3,48,Free
TOOLS,4.8,17,Free
GAME,4.5,7687,Paid
SHOPPING,3.7,23,Free
FAMILY,4.8,51068,Paid
SOCIAL,4.7,144,Free
FINANCE,4.3,90,Free
FAMILY,3.8,2925,Paid
FAMILY,4.1,1655,Free
PERSONALIZATION,4.7,25,Paid
FAMILY,4.2,1696,Free
TOOLS,4.6,7775146,Free
PERSONALIZATION,4.2,11244,Free
TOOLS,4.6,16771865,Free
TOOLS,4.6,14224,Free
FAMILY,4.2,5178,Free
PERSONALIZATION,4.1,47,Paid
LIFESTYLE,3.5,628,Free
PRODUCTIVITY,4.1,12435,Free
PHOTOGRAPHY,4.4,972574,Free
GAME,4.5,464900,Free
PRODUCTIVITY,4.1,15097,Free
PERSONALIZATION,4.5,90,Paid
TOOLS,4.3,146913,Free
TOOLS,4.4,22503,Free
FAMILY,4.3,1503544,Free
GAME,4.3,5785,Free
TOOLS,3.8,560,Free
PRODUCTIVITY,3.9,334,Free
FAMILY,4.1,16111,Free
SHOPPING,4.8,14,Paid
SOCIAL,4.4,2953886,Free
LIFESTYLE,4.0,2789775,Free
NEWS_AND_MAGAZINES,4.7,174827,Free
FAMILY,4.6,2133047,Free
TOOLS,4.3,482630,Free
GAME,4.0,69115,Free
COMMUNICATION,4.4,3128611,Free
PRODUCTIVITY,3.7,80816,Free
FAMILY,3.7,38606,Free
COMMUNICATION,3.3,3044,Free
FAMILY,4.1,75,Free
COMMUNICATION,3.0,1820,Free
LIFESTYLE,4.1,10067,Free
FAMILY,3.0,480,Free
LIFESTYLE,3.8,2300,Free
LIFESTYLE,4.0,53144,Free
COMMUNICATION,4.5,7820775,Free
PRODUCTIVITY,4.6,22775,Free
PRODUCTIVITY,4.1,370,Free
TOOLS,3.6,41502,Free
TOOLS,4.7,963,Paid
TOOLS,3.5,21592,Free
PARENTING,3.1,103,Free
COMMUNICATION,3.9,138129,Free
FAMILY,3.7,18522,Free
COMMUNICATION,4.2,6454,Free
GAME,4.4,17988,Paid
FAMILY,4.4,1771,Paid
MAPS_AND_NAVIGATION,3.3,8465,Free
EVENTS,4.8,48,Free
FAMILY,4.2,146,Paid
BOOKS_AND_REFERENCE,4.5,124,Paid
TOOLS,3.8,21943,Free
GAME,4.1,1468,Paid
GAME,4.2,131,Paid
FAMILY,4.2,1088,Paid
AUTO_AND_VEHICLES,4.0,1981,Free
LIFESTYLE,4.2,29756,Free
MAPS_AND_NAVIGATION,3.8,82,Free
FINANCE,4.5,1057,Free
PRODUCTIVITY,3.7,10490,Free
FINANCE,4.3,16600,Free
SOCIAL,4.5,67611,Free
COMMUNICATION,4.1,6601,Free
FAMILY,4.2,233588,Free
FAMILY,4.5,166886,Free
VIDEO_PLAYERS,4.0,93638,Free
COMMUNICATION,4.4,3648765,Free
MAPS_AND_NAVIGATION,4.2,4921866,Free
FAMILY,4.3,83977,Free
COMMUNICATION,4.7,573,Free
LIFESTYLE,4.1,124,Paid
TRAVEL_AND_LOCAL,3.2,852,Free
MAPS_AND_NAVIGATION,3.9,139,Free
LIFESTYLE,4.1,438,Free
TOOLS,3.4,784,Free
TRAVEL_AND_LOCAL,3.0,331,Free
PERSONALIZATION,4.6,655,Free
FAMILY,4.6,34,Free
TOOLS,4.1,3315,Free
BUSINESS,3.1,71,Free
FAMILY,3.4,1178,Free
PHOTOGRAPHY,4.2,2158,Free
TOOLS,4.2,26,Free
TOOLS,3.0,245,Free
FAMILY,2.4,210,Free
SOCIAL,4.1,568,Free
COMMUNICATION,2.9,83,Free
SOCIAL,4.0,712,Free
PRODUCTIVITY,4.0,198,Free
PRODUCTIVITY,3.8,24517,Free
FAMILY,2.4,468,Free
PERSONALIZATION,4.4,5599,Free
FINANCE,3.7,52,Free
SOCIAL,4.3,241,Free
SOCIAL,4.6,4435,Free
FAMILY,4.2,11404,Free
LIFESTYLE,4.8,10249,Paid
FAMILY,3.6,906,Free
FAMILY,3.2,1011,Free
LIFESTYLE,4.0,889,Free
GAME,3.5,4575,Free
MAPS_AND_NAVIGATION,4.4,509,Free
TOOLS,2.5,20,Free
FAMILY,3.9,93,Free
FAMILY,4.4,397147,Free
GAME,4.2,109263,Free
VIDEO_PLAYERS,4.2,192677,Free
BOOKS_AND_REFERENCE,4.3,241,Free
FAMILY,4.1,182103,Free
COMMUNICATION,4.3,11335481,Free
GAME,4.2,16876,Free
GAME,4.2,2113,Free
GAME,3.9,6121,Free
FAMILY,3.9,85578,Free
VIDEO_PLAYERS,4.4,1031045,Free
VIDEO_PLAYERS,3.8,165723,Free
BUSINESS,4.5,984451,Free
VIDEO_PLAYERS,4.2,3546,Free
VIDEO_PLAYERS,3.7,430643,Free
VIDEO_PLAYERS,4.3,1615418,Free
BUSINESS,4.3,542,Free
VIDEO_PLAYERS,4.6,9879473,Free
FAMILY,3.3,4288,Free
HEALTH_AND_FITNESS,3.6,124,Free
GAME,4.1,2399,Free
FAMILY,3.8,3478,Free
PHOTOGRAPHY,3.3,582,Free
FAMILY,4.5,15924,Paid
PERSONALIZATION,4.8,3283,Free
VIDEO_PLAYERS,4.6,4016834,Free
SOCIAL,4.3,903,Free
PERSONALIZATION,4.5,292,Free
SPORTS,4.2,2506,Paid
PERSONALIZATION,3.8,87,Free
SOCIAL,4.7,594,Free
FAMILY,4.2,450,Free
FAMILY,4.3,2772,Free
FAMILY,4.7,1997,Free
PERSONALIZATION,4.7,127,Free
FAMILY,3.6,309,Free
GAME,4.2,2460,Paid
GAME,4.0,1744,Free
FAMILY,4.3,589,Free
FAMILY,4.7,1667,Paid
COMMUNICATION,4.2,5387631,Free
FAMILY,4.6,856,Free
PERSONALIZATION,4.8,51,Free
BOOKS_AND_REFERENCE,4.6,2915189,Free
WEATHER,3.8,11,Paid
MAPS_AND_NAVIGATION,4.6,7231017,Free
SOCIAL,4.3,175523,Free
WEATHER,4.2,29,Free
PRODUCTIVITY,4.5,1507205,Free
SOCIAL,3.2,38,Paid
GAME,4.3,1704112,Free
FAMILY,4.3,2142,Free
COMICS,4.5,1013944,Free
WEATHER,4.4,2371543,Free
VIDEO_PLAYERS,1.9,105,Free
COMMUNICATION,4.4,137144,Free
VIDEO_PLAYERS,2.5,24,Free
TOOLS,4.2,2447,Free
TOOLS,4.3,352097,Free
TOOLS,4.0,75,Free
TOOLS,4.5,37607,Free
BUSINESS,4.8,492,Free
TOOLS,4.2,12121,Free
PERSONALIZATION,4.7,65,Free
LIFESTYLE,4.4,101957,Free
FOOD_AND_DRINK,4.4,205,Free
TOOLS,4.4,95080,Free
COMMUNICATION,4.6,1130966,Free
BOOKS_AND_REFERENCE,4.6,124970,Free
PHOTOGRAPHY,4.2,348,Free
SOCIAL,4.5,637254,Free
PERSONALIZATION,4.0,1546,Paid
TRAVEL_AND_LOCAL,4.4,1162331,Free
GAME,4.2,1092106,Free
TOOLS,4.5,40617,Free
SOCIAL,4.6,70449,Free
TOOLS,4.4,1279109,Free
ART_AND_DESIGN,4.7,5754,Free
TOOLS,4.2,54063,Free
TOOLS,4.4,1166,Free
FAMILY,3.2,37584,Free
TOOLS,4.1,1925,Free
COMMUNICATION,4.0,142,Free
ART_AND_DESIGN,4.7,801,Paid
TOOLS,4.6,168487,Free
TOOLS,4.6,20418,Free
TOOLS,4.7,58366,Free
ART_AND_DESIGN,4.8,1216,Paid
TOOLS,4.6,4210,Free
TOOLS,4.2,12147,Free
GAME,4.3,10806,Free
FAMILY,3.3,355837,Free
ART_AND_DESIGN,4.7,149,Paid
FAMILY,4.5,22018,Free
PERSONALIZATION,4.0,126,Free
GAME,4.5,30515,Free
GAME,4.2,4878,Free
PERSONALIZATION,4.6,252,Paid
FAMILY,4.2,63197,Free
PERSONALIZATION,4.7,32613,Free
PERSONALIZATION,4.7,8642,Free
TOOLS,4.2,161,Paid
TOOLS,4.3,514,Free
PERSONALIZATION,4.3,1714,Free
GAME,4.5,24210,Free
GAME,4.4,12736,Free
PERSONALIZATION,4.5,56,Paid
BOOKS_AND_REFERENCE,4.6,586,Free
TOOLS,4.3,60,Paid
FAMILY,3.8,44636,Free
GAME,4.5,3432,Free
GAME,4.5,10748,Free
PERSONALIZATION,3.9,916,Free
TRAVEL_AND_LOCAL,4.0,875,Free
FAMILY,2.7,1616,Free
FAMILY,4.5,18612,Paid
TOOLS,4.0,88,Paid
LIFESTYLE,2.9,2160,Free
FAMILY,4.6,5898,Free
FAMILY,4.4,38517,Free
PERSONALIZATION,4.5,1235841,Free
FAMILY,4.6,5227,Free
FAMILY,4.4,281448,Free
VIDEO_PLAYERS,4.3,436170,Free
FAMILY,4.4,1131937,Free
FAMILY,4.2,721646,Free
FAMILY,4.8,1499466,Free
COMMUNICATION,4.3,4188345,Free
GAME,4.3,285814,Free
TOOLS,4.6,351267,Free
TOOLS,4.6,16936,Free
FAMILY,4.2,36214,Free
FAMILY,4.2,130549,Free
GAME,4.1,74842,Free
GAME,4.4,45871,Free
TOOLS,4.5,5180480,Free
PERSONALIZATION,4.4,2591610,Free
PRODUCTIVITY,4.4,427185,Free
FAMILY,4.2,50771,Free
PERSONALIZATION,4.5,7464996,Free
FAMILY,4.6,4421,Paid
TOOLS,4.5,337242,Free
TOOLS,4.6,387958,Free
GAME,4.0,229329,Free
FAMILY,4.5,97071,Free
FAMILY,4.2,853495,Free
FAMILY,3.9,5894,Free
GAME,4.7,96028,Free
SOCIAL,4.4,695576,Free
TOOLS,4.5,295430,Free
GAME,4.3,121612,Free
PHOTOGRAPHY,4.4,1075016,Free
FAMILY,4.2,367951,Free
GAME,3.9,1987,Free
GAME,4.1,650114,Free
TOOLS,2.2,605,Free
GAME,4.2,41444,Free
FAMILY,4.2,62301,Free
LIFESTYLE,2.8,405,Free
GAME,3.9,145,Free
FAMILY,4.3,3976,Free
PERSONALIZATION,4.8,201,Paid
GAME,4.3,1655,Free
GAME,4.1,11258,Free
GAME,4.2,11408,Free
GAME,4.4,306,Free
GAME,4.1,94661,Free
FAMILY,4.6,99,Free
PERSONALIZATION,4.3,71829,Free
GAME,4.3,13604,Paid
PHOTOGRAPHY,3.8,142,Free
TOOLS,4.8,1721,Paid
PERSONALIZATION,3.8,24198,Free
GAME,3.9,24697,Free
GAME,4.3,8537,Free
GAME,4.3,180,Free
PERSONALIZATION,4.3,29540,Free
FAMILY,4.1,133,Free
PERSONALIZATION,4.2,63699,Free
HEALTH_AND_FITNESS,4.9,272172,Free
HEALTH_AND_FITNESS,4.5,1886,Free
FAMILY,4.6,253115,Free
FAMILY,3.8,10,Free
HEALTH_AND_FITNESS,4.7,55571,Free
FAMILY,4.5,384602,Free
FAMILY,4.7,227401,Free
FAMILY,4.5,596628,Free
HEALTH_AND_FITNESS,4.8,69279,Free
HEALTH_AND_FITNESS,4.6,18921,Free
FAMILY,4.6,3881752,Free
VIDEO_PLAYERS,4.3,1628,Free
HEALTH_AND_FITNESS,4.8,3908,Free
HEALTH_AND_FITNESS,3.4,2105,Free
HEALTH_AND_FITNESS,4.6,2901,Paid
GAME,4.4,2610328,Free
FAMILY,4.5,2634605,Free
VIDEO_PLAYERS,4.4,32,Free
HEALTH_AND_FITNESS,4.4,44939,Free
HEALTH_AND_FITNESS,4.6,37224,Free
GAME,4.2,829753,Free
HEALTH_AND_FITNESS,4.3,48253,Free
FAMILY,4.3,111,Free
SHOPPING,3.8,454,Free
FAMILY,3.9,2371,Free
FAMILY,4.3,96,Free
HEALTH_AND_FITNESS,4.8,5103,Free
FAMILY,4.2,9,Free
FAMILY,4.5,630,Paid
HEALTH_AND_FITNESS,4.8,527,Free
HEALTH_AND_FITNESS,4.6,2067,Free
GAME,4.2,3846378,Free
TOOLS,4.2,533,Free
PHOTOGRAPHY,4.0,5967,Free
GAME,4.3,1218055,Free
HEALTH_AND_FITNESS,4.8,793,Free
HEALTH_AND_FITNESS,4.1,27501,Free
HEALTH_AND_FITNESS,4.7,21,Free
HEALTH_AND_FITNESS,4.8,18604,Free
HEALTH_AND_FITNESS,4.0,12906,Free
HEALTH_AND_FITNESS,3.5,224,Free
TOOLS,3.8,40934,Free
BUSINESS,3.5,537,Free
TOOLS,3.3,4786,Free
GAME,3.7,42529,Paid
TOOLS,3.3,472,Free
TOOLS,3.4,29854,Free
FAMILY,1.8,3270,Free
FAMILY,1.6,402,Free
LIFESTYLE,1.9,71,Free
TOOLS,3.6,41,Free
TOOLS,3.4,7816,Free
TOOLS,3.2,409,Free
TOOLS,2.5,362,Free
TOOLS,4.7,147,Free
TOOLS,2.6,60,Free
TOOLS,2.8,48,Free
TOOLS,3.9,3043,Free
BOOKS_AND_REFERENCE,4.2,27,Free
TOOLS,3.9,336,Free
PRODUCTIVITY,4.0,11,Free
TOOLS,3.5,383,Free
TOOLS,3.1,3263,Free
TOOLS,3.7,1041,Free
TOOLS,3.6,126,Free
LIFESTYLE,3.4,377,Free
TOOLS,4.0,448,Free
TOOLS,3.7,822,Free
BUSINESS,1.7,84,Free
PRODUCTIVITY,2.4,166,Free
LIFESTYLE,4.3,45,Free
NEWS_AND_MAGAZINES,4.2,23291,Free
FAMILY,3.3,353,Free
TOOLS,4.1,114340,Free
PERSONALIZATION,4.1,66473,Free
HOUSE_AND_HOME,3.4,1450,Free
TOOLS,3.0,1298,Free
FAMILY,3.0,119,Free
TOOLS,2.2,32,Free
TOOLS,3.7,332,Free
TOOLS,3.7,566,Free
PHOTOGRAPHY,4.8,130,Paid
TOOLS,3.7,163,Free
TOOLS,3.6,3632,Free
TOOLS,3.7,9514,Free
COMMUNICATION,4.4,152470,Free
PRODUCTIVITY,3.8,5107,Free
TOOLS,3.7,9221,Free
NEWS_AND_MAGAZINES,3.7,10369,Free
VIDEO_PLAYERS,4.8,5639,Paid
TOOLS,4.2,1586,Free
COMMUNICATION,4.1,121113,Free
COMMUNICATION,4.6,2265084,Free
TOOLS,4.1,14491,Free
VIDEO_PLAYERS,4.3,2976,Paid
HEALTH_AND_FITNESS,3.9,1075,Paid
TOOLS,3.8,208,Free
COMMUNICATION,4.0,8769,Free
WEATHER,4.5,3005,Paid
PRODUCTIVITY,4.6,3362,Free
PRODUCTIVITY,4.1,9914,Free
TOOLS,4.4,1774,Paid
COMICS,3.7,705,Free
TOOLS,3.9,18751,Free
COMMUNICATION,3.9,107,Free
WEATHER,4.5,25243,Paid
GAME,4.5,100,Paid
TOOLS,4.4,319,Paid
PRODUCTIVITY,4.3,52677,Free
FAMILY,4.5,118,Free
VIDEO_PLAYERS,4.7,8696,Free
PRODUCTIVITY,4.7,10672,Free
BUSINESS,4.1,7,Free
TOOLS,3.3,999,Free
SOCIAL,4.2,204,Paid
TOOLS,4.1,6267,Free
PRODUCTIVITY,3.4,16,Paid
COMMUNICATION,4.3,40241,Free
GAME,4.9,37302,Free
WEATHER,4.5,3252,Free
PRODUCTIVITY,4.1,66,Paid
LIFESTYLE,4.4,317,Free
BUSINESS,4.3,29331,Free
TOOLS,4.4,457,Paid
TOOLS,3.4,1555,Free
BUSINESS,4.1,1828,Free
FAMILY,4.1,30,Paid
TOOLS,3.5,315,Free
PRODUCTIVITY,3.8,1343,Free
FAMILY,4.6,20178,Free
TOOLS,4.6,77302,Free
TOOLS,5.0,2,Paid
SHOPPING,4.6,85782,Free
SHOPPING,4.2,20476,Free
FAMILY,4.0,29708,Free
VIDEO_PLAYERS,3.9,39495,Free
FAMILY,3.7,464,Free
FAMILY,4.3,2171,Free
PRODUCTIVITY,1.9,63,Free
GAME,4.2,652,Free
FAMILY,4.2,6973,Free
SPORTS,4.0,8100,Free
GAME,4.4,61746,Free
GAME,4.2,960,Free
GAME,4.5,17263,Free
GAME,4.3,30002,Free
FAMILY,4.4,5262,Free
GAME,4.0,41759,Free
GAME,4.2,4569,Paid
GAME,4.3,18277,Free
GAME,4.0,721,Free
GAME,4.3,1776,Free
SPORTS,3.9,8638,Free
GAME,4.0,1417,Free
GAME,3.7,8581,Free
TOOLS,4.1,19,Free
FAMILY,3.9,109,Free
GAME,4.2,74902,Free
AUTO_AND_VEHICLES,4.4,64,Free
BOOKS_AND_REFERENCE,4.5,14,Free
GAME,3.9,6988,Free
GAME,3.9,2588,Free
GAME,4.2,358,Free
GAME,4.5,804,Free
GAME,4.1,533,Free
BOOKS_AND_REFERENCE,4.7,263,Free
VIDEO_PLAYERS,4.4,238459,Free
EVENTS,4.7,120,Free
FAMILY,4.7,557,Free
GAME,4.0,17876,Free
PHOTOGRAPHY,3.9,4726,Free
SPORTS,3.8,926,Free
TRAVEL_AND_LOCAL,3.9,194,Free
GAME,4.4,14,Free
VIDEO_PLAYERS,4.5,74531,Free
SHOPPING,3.8,208,Free
PHOTOGRAPHY,3.5,77,Paid
PHOTOGRAPHY,4.2,165224,Free
NEWS_AND_MAGAZINES,4.7,210,Free
HEALTH_AND_FITNESS,2.0,136,Free
FAMILY,4.3,726,Paid
COMICS,2.8,5,Free
PHOTOGRAPHY,4.0,130063,Free
FAMILY,3.9,12,Free
MEDICAL,4.2,4559,Free
PHOTOGRAPHY,3.4,30,Free
MEDICAL,4.5,93,Free
FINANCE,4.7,51,Free
TOOLS,2.0,2221,Free
FAMILY,4.4,503757,Free
SHOPPING,4.7,13,Free
TOOLS,3.3,75,Free
NEWS_AND_MAGAZINES,4.1,20,Free
PHOTOGRAPHY,4.2,79792,Free
PHOTOGRAPHY,4.4,626366,Free
PHOTOGRAPHY,3.7,3396,Free
PHOTOGRAPHY,4.3,116769,Free
PHOTOGRAPHY,3.9,38055,Free
LIFESTYLE,5.0,7,Free
PHOTOGRAPHY,4.1,7479,Free
NEWS_AND_MAGAZINES,4.8,46,Free
PHOTOGRAPHY,4.0,26530,Free
PHOTOGRAPHY,4.1,76484,Free
PHOTOGRAPHY,3.8,6,Free
FAMILY,4.6,1450632,Free
PHOTOGRAPHY,4.3,61990,Free
GAME,4.1,94761,Free
SPORTS,4.6,152653,Free
BOOKS_AND_REFERENCE,4.1,52312,Free
TOOLS,4.4,4931562,Free
FAMILY,4.2,306652,Free
LIFESTYLE,4.1,23453,Free
PHOTOGRAPHY,4.3,50893,Free
PHOTOGRAPHY,4.3,2215,Free
PHOTOGRAPHY,4.0,9013,Free
COMMUNICATION,4.5,88,Paid
BOOKS_AND_REFERENCE,4.1,114,Free
GAME,3.8,164,Free
COMMUNICATION,4.5,185,Free
PRODUCTIVITY,4.1,85,Free
BOOKS_AND_REFERENCE,3.9,20,Free
TOOLS,3.7,7,Free
FAMILY,4.5,623,Paid
FAMILY,4.4,6738,Free
FINANCE,3.4,19,Free
PRODUCTIVITY,2.3,3,Free
SHOPPING,4.7,68,Free
GAME,3.4,13,Free
BUSINESS,4.7,3,Free
LIFESTYLE,5.0,3,Free
PRODUCTIVITY,3.6,64,Free
SOCIAL,5.0,30,Free
LIBRARIES_AND_DEMO,4.3,375,Free
BUSINESS,5.0,6,Free
BOOKS_AND_REFERENCE,4.1,295,Free
TOOLS,4.1,12,Free
FAMILY,4.5,2931,Free
HEALTH_AND_FITNESS,3.4,5,Free
TOOLS,2.9,33,Free
PERSONALIZATION,4.6,644,Free
MEDICAL,5.0,1,Free
FAMILY,3.9,536,Free
TOOLS,3.9,7,Paid
MEDICAL,5.0,3,Free
FAMILY,4.1,1998,Free
MEDICAL,5.0,5,Free
FAMILY,3.0,30,Free
COMMUNICATION,4.0,4,Free
MEDICAL,1.0,1,Free
MEDICAL,4.0,2,Free
MEDICAL,4.0,4,Free
GAME,3.8,1088,Free
SPORTS,3.5,1689,Free
MEDICAL,2.6,5,Free
GAME,3.4,256,Free
FAMILY,4.5,45458,Free
ART_AND_DESIGN,3.4,486,Free
FAMILY,3.8,949,Free
FAMILY,3.0,76,Paid
FAMILY,4.4,80927,Free
FAMILY,4.0,51,Free
FAMILY,3.9,339,Free
FAMILY,4.6,116973,Free
TOOLS,3.8,89,Free
FAMILY,3.8,3597,Free
TOOLS,4.0,66,Free
MEDICAL,4.6,1976,Free
TOOLS,3.6,448,Free
PRODUCTIVITY,4.4,25627,Free
BEAUTY,3.1,40,Free
MAPS_AND_NAVIGATION,4.2,55313,Free
FAMILY,4.6,27,Free
TOOLS,4.0,97,Free
NEWS_AND_MAGAZINES,5.0,43,Free
FAMILY,3.3,40,Free
PRODUCTIVITY,4.1,22,Free
PRODUCTIVITY,3.6,8,Free
FAMILY,3.2,32,Free
PRODUCTIVITY,4.4,2087,Free
PHOTOGRAPHY,4.0,529,Free
TOOLS,4.4,26,Free
PRODUCTIVITY,4.5,41624,Free
FAMILY,4.3,20,Free
PERSONALIZATION,4.7,1891,Free
FAMILY,4.4,8,Free
PHOTOGRAPHY,4.4,65766,Free
PHOTOGRAPHY,4.4,346681,Free
SOCIAL,3.7,3,Free
FAMILY,3.3,1407,Free
PRODUCTIVITY,3.7,3,Free
PHOTOGRAPHY,3.0,20,Paid
PRODUCTIVITY,2.6,91,Free
PRODUCTIVITY,3.5,43,Free
FAMILY,3.9,253,Free
FAMILY,4.6,71,Paid
LIFESTYLE,3.8,89,Free
FAMILY,4.6,361734,Free
GAME,4.4,2975,Paid
FAMILY,4.5,1564,Free
FAMILY,4.5,6750,Free
SOCIAL,4.7,3873,Free
FAMILY,4.4,74744,Free
PHOTOGRAPHY,5.0,44,Free
FAMILY,2.8,107441,Free
FAMILY,4.6,31,Free
FINANCE,2.8,135,Free
BOOKS_AND_REFERENCE,5.0,12,Paid
PHOTOGRAPHY,5.0,2,Free
GAME,2.8,9,Free
GAME,3.8,8,Free
FAMILY,4.1,22,Free
VIDEO_PLAYERS,4.8,18,Free
SHOPPING,5.0,9,Free
FAMILY,5.0,1,Paid
SHOPPING,4.4,134,Free
LIFESTYLE,5.0,2,Free
PERSONALIZATION,4.1,21,Paid
ART_AND_DESIGN,4.8,48,Free
PERSONALIZATION,4.8,5,Paid
ART_AND_DESIGN,4.0,18,Free
PERSONALIZATION,5.0,2,Paid
FAMILY,4.6,18893,Free
PERSONALIZATION,5.0,4,Paid
FAMILY,4.5,26916,Free
FAMILY,5.0,1,Free
FAMILY,4.4,1031,Free
FAMILY,4.0,345,Free
FAMILY,3.9,656,Free
PERSONALIZATION,4.1,585,Free
GAME,4.8,21,Free
FAMILY,4.3,734,Free
FAMILY,3.9,7,Free
PERSONALIZATION,4.5,37,Free
FAMILY,3.7,165,Free
GAME,4.3,807226,Free
PERSONALIZATION,4.2,322,Free
GAME,3.7,91,Free
LIFESTYLE,3.8,6,Free
FAMILY,4.6,23971,Free
PERSONALIZATION,3.3,25,Free
FAMILY,3.0,2,Free
GAME,3.9,145931,Free
GAME,4.2,1343106,Free
TOOLS,3.9,54,Free
FAMILY,4.1,21,Free
PERSONALIZATION,4.6,5,Free
COMMUNICATION,4.4,9,Free
TOOLS,3.8,71,Free
GAME,4.4,243121,Free
VIDEO_PLAYERS,4.9,23,Free
FAMILY,3.6,33812,Free
AUTO_AND_VEHICLES,4.3,47,Free
FAMILY,3.6,283,Free
GAME,4.1,82827,Free
NEWS_AND_MAGAZINES,3.4,803,Free
FAMILY,4.5,302,Free
SPORTS,4.7,19,Free
SPORTS,4.5,459,Free
TRAVEL_AND_LOCAL,4.4,71,Free
FAMILY,4.3,218,Free
BOOKS_AND_REFERENCE,4.6,218451,Free
TRAVEL_AND_LOCAL,4.2,1291,Free
BOOKS_AND_REFERENCE,4.8,57400,Free
LIFESTYLE,4.6,284670,Free
BOOKS_AND_REFERENCE,4.8,445756,Free
BOOKS_AND_REFERENCE,4.6,361780,Free
BOOKS_AND_REFERENCE,4.6,41608,Free
FAMILY,4.6,9952,Free
NEWS_AND_MAGAZINES,4.1,24456,Free
